251.805, 130.355, 8.245, 13.500 False
250.982, 130.314, 8.246, 13.600 False
250.158, 130.274, 8.247, 13.700 False
249.334, 130.234, 8.248, 13.800 False
248.510, 130.194, 8.249, 13.900 False
247.686, 130.154, 8.251, 14.000 False
246.862, 130.115, 8.252, 14.100 False
246.038, 130.076, 8.254, 14.200 False
245.213, 130.037, 8.255, 14.300 False
244.388, 130.000, 8.256, 14.400 False
243.563, 129.962, 8.257, 14.500 False
242.738, 129.926, 8.259, 14.600 False
241.913, 129.890, 8.260, 14.700 False
241.088, 129.855, 8.261, 14.800 False
240.263, 129.820, 8.262, 14.900 False
239.437, 129.788, 8.263, 15.000 False
238.611, 129.755, 8.264, 15.100 False
237.785, 129.725, 8.265, 15.200 False
236.960, 129.693, 8.266, 15.300 False
236.133, 129.665, 8.267, 15.400 False
235.307, 129.636, 8.268, 15.500 False
234.481, 129.610, 8.269, 15.600 False
233.654, 129.583, 8.270, 15.700 False
232.828, 129.559, 8.271, 15.800 False
232.001, 129.534, 8.272, 15.900 False
231.174, 129.512, 8.273, 16.000 False
230.347, 129.489, 8.274, 16.100 False
229.520, 129.470, 8.274, 16.200 False
228.692, 129.450, 8.275, 16.300 False
227.865, 129.433, 8.276, 16.400 False
227.038, 129.414, 8.277, 16.500 False
226.210, 129.399, 8.278, 16.600 False
225.382, 129.383, 8.279, 16.700 False
224.554, 129.370, 8.280, 16.800 False
223.727, 129.356, 8.280, 16.900 False
222.898, 129.345, 8.281, 17.000 False
222.070, 129.333, 8.282, 17.100 False
221.242, 129.324, 8.283, 17.200 False
220.414, 129.314, 8.284, 17.300 False
219.586, 129.307, 8.284, 17.400 False
218.757, 129.299, 8.285, 17.500 False
217.929, 129.293, 8.286, 17.600 False
217.100, 129.286, 8.287, 17.700 False
216.271, 129.282, 8.287, 17.800 False
215.443, 129.277, 8.288, 17.900 False
214.614, 129.275, 8.289, 18.000 False
213.785, 129.271, 8.289, 18.100 False
212.956, 129.270, 8.290, 18.200 False
212.127, 129.268, 8.291, 18.300 False
211.298, 129.268, 8.291, 18.400 False
210.469, 129.268, 8.292, 18.500 False
209.639, 129.269, 8.293, 18.600 False
208.810, 129.269, 8.293, 18.700 False
207.981, 129.271, 8.294, 18.800 False
207.151, 129.273, 8.294, 18.900 False
206.322, 129.276, 8.295, 19.000 False
205.492, 129.279, 8.296, 19.100 False
204.663, 129.282, 8.296, 19.200 False
203.833, 129.286, 8.297, 19.300 False
203.003, 129.290, 8.297, 19.400 False
202.174, 129.294, 8.298, 19.500 False
201.344, 129.299, 8.298, 19.600 False
200.514, 129.304, 8.299, 19.700 False
199.684, 129.309, 8.299, 19.800 False
198.854, 129.315, 8.300, 19.900 False
198.024, 129.320, 8.300, 20.000 False
197.194, 129.326, 8.301, 20.100 False
196.364, 129.332, 8.301, 20.200 False
195.534, 129.338, 8.302, 20.300 False
194.704, 129.344, 8.302, 20.400 False
193.874, 129.351, 8.303, 20.500 False
193.043, 129.357, 8.303, 20.600 False
